276.95	262.1	262.1	292.64	292.64	262.1	262.1	276.95	276.95	262.1	241.3	216.11	204.51	198.94	198.94	198.94	193.53	188.26	188.26	188.26	168.58	155.18	173.3	204.51	210.23	198.94	193.53	198.94	210.23	193.53	159.52	135.15	111.34	124.38	120.99	138.93	173.3	131.46	94.284	96.936	102.46	94.284	94.284	102.46	96.936	84.375	79.815	84.375	77.626	65.686	57.134	55.56	58.752	62.124	58.752	54.028	55.56	51.088	46.971	44.408	45.672	51.088	58.752	65.686	44.408	51.088	51.088	41.982	39.686	44.408	46.971	44.408	39.686	35.455	36.47	45.672	51.088	45.672	41.982	43.178	41.982	41.982	41.982	40.818	38.584	35.455	32.573	30.78	29.919	32.573	35.455	36.47	33.507	31.664	29.919	29.919	24.514	25.224	29.919	29.919	20.053	16.856	36.47	102.46	345.21	615.17	1095.6	1095.6	879.41	686.69	787.86	1037	954.99	954.99	981.59	981.59	929.1	855.57	809.81	766.5	929.1	929.1	903.92	879.41	855.57	832.38	809.81	809.81	903.92	879.41	855.57	832.38	787.86	766.5	745.72	745.72	686.69	725.5	686.69	615.17	615.17	705.83	745.72	725.5	582.26	615.17	686.69	745.72	809.81	832.38	832.38	832.38	725.5	725.5	745.72	745.72	745.72	725.5	705.83	705.83	649.95	668.07	705.83	705.83	668.07	598.49	536.15	507.45	354.85	317.85	248.05	168.58	105.34	71.411	52.538	46.971	23.823	20.639	21.861	23.151	22.497	25.954	30.78	29.082	27.475	31.664	31.664	26.704	25.954	31.664	37.512	37.512	32.573	31.664	30.78	29.919	30.78	30.78	29.082	28.267	27.475	29.082	29.919	29.919	29.919	32.573	38.584	43.178	37.512	39.686	40.818	39.686	37.512	36.47	33.507	30.78	29.919	36.47	39.686	37.512	38.584	44.408	43.178	35.455	36.47	44.408	55.56	60.415	58.752	58.752	65.686	73.426	67.542	67.542	67.542	67.542	71.411	77.626	82.064	84.375	89.194	89.194	102.46	124.38	124.38	111.34	111.34	127.87	135.15	135.15	135.15	138.93	146.83	159.52	168.58	173.3	204.51	204.51	198.94	198.94	204.51	210.23	222.15	228.36	183.14	198.94	228.36	248.05	248.05
254.98	254.98	269.43	284.69	284.69	269.43	254.98	254.98	317.85	292.64	262.1	234.74	216.11	216.11	228.36	234.74	210.23	183.14	183.14	198.94	173.3	146.83	163.99	222.15	216.11	193.53	183.14	193.53	216.11	204.51	163.99	131.46	111.34	127.87	120.99	127.87	155.18	124.38	91.704	91.704	108.3	102.46	94.284	89.194	79.815	71.411	65.686	63.881	73.426	65.686	57.134	54.028	55.56	55.56	52.538	49.678	73.426	67.542	58.752	52.538	49.678	51.088	54.028	57.134	44.408	49.678	46.971	39.686	38.584	45.672	48.306	44.408	40.818	35.455	36.47	44.408	48.306	44.408	41.982	43.178	41.982	40.818	38.584	36.47	35.455	33.507	32.573	32.573	28.267	29.919	31.664	33.507	33.507	32.573	32.573	32.573	21.242	28.267	30.78	22.497	20.639	43.178	168.58	507.45	745.72	809.81	903.92	954.99	981.59	954.99	954.99	981.59	809.81	855.57	929.1	981.59	1008.9	981.59	954.99	929.1	929.1	929.1	903.92	879.41	855.57	832.38	809.81	809.81	879.41	855.57	832.38	809.81	766.5	745.72	725.5	725.5	705.83	705.83	686.69	668.07	686.69	725.5	766.5	787.86	668.07	686.69	725.5	766.5	766.5	745.72	705.83	668.07	668.07	686.69	725.5	745.72	745.72	745.72	745.72	745.72	705.83	668.07	582.26	521.6	493.69	493.69	493.69	507.45	480.29	480.29	418.56	300.81	183.14	117.68	84.375	73.426	45.672	27.475	17.353	15.445	19.483	25.954	28.267	25.224	20.639	25.224	27.475	25.224	25.954	31.664	36.47	35.455	33.507	30.78	29.082	29.919	32.573	34.468	32.573	29.919	25.954	27.475	29.082	29.919	29.919	31.664	36.47	40.818	29.919	33.507	35.455	32.573	32.573	33.507	32.573	28.267	29.919	38.584	39.686	34.468	34.468	41.982	40.818	32.573	33.507	39.686	48.306	51.088	49.678	51.088	60.415	69.45	69.45	67.542	65.686	65.686	69.45	73.426	79.815	84.375	86.752	79.815	84.375	102.46	111.34	108.3	120.99	146.83	124.38	124.38	127.87	131.46	138.93	146.83	159.52	168.58	188.26	188.26	193.53	193.53	198.94	204.51	210.23	216.11	178.15	193.53	216.11	234.74	234.74
241.3	254.98	269.43	269.43	269.43	269.43	254.98	241.3	292.64	276.95	248.05	222.15	216.11	216.11	228.36	234.74	234.74	198.94	193.53	210.23	188.26	155.18	163.99	210.23	210.23	183.14	159.52	163.99	183.14	188.26	159.52	135.15	124.38	142.83	117.68	105.34	124.38	111.34	89.194	91.704	111.34	105.34	94.284	79.815	73.426	71.411	71.411	71.411	77.626	67.542	57.134	51.088	49.678	49.678	49.678	48.306	71.411	67.542	62.124	57.134	52.538	49.678	46.971	46.971	43.178	45.672	43.178	36.47	37.512	44.408	46.971	43.178	46.971	37.512	34.468	37.512	39.686	36.47	36.47	38.584	37.512	36.47	34.468	33.507	33.507	33.507	34.468	34.468	34.468	32.573	30.78	29.082	29.082	29.082	29.082	29.082	23.823	18.929	17.353	29.082	84.375	276.95	598.49	787.86	855.57	903.92	929.1	855.57	766.5	766.5	855.57	954.99	832.38	855.57	929.1	981.59	1008.9	1008.9	981.59	981.59	929.1	929.1	903.92	879.41	855.57	832.38	809.81	809.81	745.72	745.72	745.72	745.72	745.72	745.72	725.5	725.5	668.07	632.32	632.32	649.95	668.07	668.07	705.83	745.72	705.83	725.5	745.72	745.72	725.5	686.69	632.32	615.17	668.07	649.95	632.32	632.32	649.95	686.69	745.72	766.5	668.07	615.17	536.15	467.26	430.24	418.56	430.24	430.24	480.29	507.45	507.45	418.56	300.81	216.11	168.58	155.18	142.83	73.426	30.78	19.483	23.151	29.082	30.78	29.919	27.475	33.507	35.455	31.664	29.919	31.664	32.573	29.919	34.468	31.664	29.919	31.664	34.468	36.47	34.468	31.664	25.224	27.475	28.267	28.267	27.475	28.267	30.78	33.507	25.954	30.78	32.573	29.919	30.78	36.47	37.512	31.664	33.507	37.512	36.47	30.78	30.78	36.47	38.584	33.507	33.507	37.512	40.818	39.686	38.584	41.982	52.538	65.686	75.497	73.426	69.45	65.686	67.542	73.426	79.815	84.375	86.752	79.815	82.064	99.662	102.46	91.704	89.194	94.284	120.99	120.99	120.99	124.38	131.46	138.93	150.95	155.18	173.3	178.15	183.14	188.26	198.94	204.51	204.51	204.51	193.53	204.51	216.11	228.36	228.36
234.74	262.1	262.1	248.05	248.05	262.1	262.1	234.74	222.15	216.11	204.51	193.53	188.26	193.53	204.51	210.23	228.36	204.51	198.94	204.51	198.94	178.15	168.58	178.15	193.53	168.58	146.83	146.83	155.18	159.52	155.18	142.83	142.83	159.52	117.68	89.194	102.46	99.662	84.375	86.752	96.936	96.936	89.194	75.497	73.426	84.375	91.704	91.704	73.426	65.686	58.752	52.538	49.678	49.678	49.678	49.678	51.088	49.678	49.678	48.306	46.971	45.672	44.408	44.408	41.982	43.178	38.584	32.573	34.468	43.178	45.672	41.982	49.678	38.584	33.507	35.455	35.455	32.573	31.664	34.468	34.468	33.507	32.573	32.573	32.573	32.573	33.507	33.507	40.818	36.47	30.78	26.704	25.224	24.514	23.823	22.497	20.639	15.902	26.704	114.47	454.58	745.72	745.72	705.83	855.57	809.81	787.86	787.86	855.57	903.92	954.99	981.59	981.59	981.59	954.99	929.1	929.1	903.92	903.92	903.92	929.1	929.1	903.92	879.41	855.57	832.38	809.81	809.81	686.69	686.69	705.83	725.5	725.5	745.72	745.72	766.5	582.26	551.1	551.1	598.49	598.49	566.46	566.46	615.17	649.95	649.95	668.07	668.07	668.07	686.69	705.83	705.83	686.69	649.95	598.49	566.46	582.26	632.32	725.5	766.5	582.26	615.17	632.32	649.95	632.32	582.26	521.6	493.69	536.15	551.1	566.46	521.6	454.58	396.15	345.21	326.72	269.43	178.15	75.497	39.686	32.573	29.082	27.475	30.78	44.408	54.028	55.56	45.672	37.512	34.468	30.78	25.954	33.507	32.573	31.664	32.573	33.507	34.468	33.507	32.573	25.954	27.475	29.082	28.267	26.704	26.704	28.267	29.919	26.704	33.507	35.455	30.78	33.507	43.178	45.672	38.584	35.455	33.507	31.664	30.78	30.78	32.573	34.468	36.47	34.468	36.47	37.512	35.455	33.507	36.47	48.306	60.415	77.626	73.426	67.542	63.881	65.686	69.45	77.626	82.064	60.415	60.415	73.426	102.46	114.47	96.936	82.064	79.815	127.87	124.38	124.38	124.38	127.87	131.46	138.93	142.83	159.52	163.99	173.3	188.26	193.53	198.94	198.94	198.94	204.51	210.23	222.15	234.74	234.74
234.74	262.1	262.1	228.36	228.36	262.1	262.1	234.74	188.26	188.26	188.26	188.26	193.53	198.94	204.51	204.51	188.26	188.26	183.14	183.14	198.94	210.23	183.14	146.83	173.3	163.99	155.18	146.83	146.83	150.95	150.95	146.83	155.18	173.3	120.99	84.375	91.704	91.704	77.626	75.497	71.411	79.815	77.626	65.686	67.542	79.815	84.375	75.497	58.752	58.752	58.752	57.134	55.56	54.028	52.538	52.538	45.672	44.408	43.178	41.982	43.178	44.408	48.306	49.678	39.686	39.686	34.468	29.919	32.573	41.982	44.408	39.686	46.971	37.512	34.468	37.512	38.584	33.507	30.78	32.573	33.507	33.507	33.507	32.573	31.664	30.78	29.919	29.919	35.455	31.664	28.267	26.704	25.954	25.224	22.497	20.639	25.224	41.982	135.15	493.69	879.41	745.72	668.07	787.86	809.81	745.72	705.83	832.38	1037	1095.6	1095.6	981.59	1008.9	954.99	903.92	855.57	855.57	879.41	929.1	954.99	929.1	929.1	903.92	879.41	855.57	832.38	809.81	809.81	725.5	725.5	745.72	745.72	766.5	766.5	787.86	787.86	615.17	551.1	551.1	615.17	615.17	536.15	521.6	582.26	649.95	632.32	615.17	598.49	632.32	686.69	745.72	787.86	725.5	668.07	615.17	582.26	598.49	632.32	705.83	766.5	615.17	649.95	705.83	745.72	745.72	725.5	668.07	649.95	649.95	632.32	582.26	566.46	566.46	551.1	507.45	493.69	326.72	309.21	188.26	105.34	75.497	43.178	26.704	25.954	44.408	55.56	60.415	49.678	40.818	36.47	30.78	25.224	29.919	30.78	31.664	30.78	29.082	29.082	29.919	30.78	25.954	27.475	29.919	29.919	28.267	27.475	29.082	30.78	26.704	34.468	35.455	29.919	31.664	43.178	45.672	36.47	34.468	28.267	28.267	34.468	35.455	29.919	30.78	37.512	36.47	38.584	40.818	38.584	35.455	37.512	45.672	55.56	67.542	63.881	58.752	57.134	60.415	67.542	77.626	84.375	57.134	52.538	60.415	84.375	105.34	99.662	96.936	99.662	135.15	131.46	127.87	124.38	124.38	127.87	131.46	135.15	150.95	155.18	168.58	183.14	193.53	193.53	193.53	193.53	188.26	204.51	228.36	248.05	248.05
241.3	269.43	254.98	216.11	216.11	254.98	269.43	241.3	188.26	193.53	198.94	210.23	222.15	222.15	228.36	228.36	150.95	168.58	163.99	163.99	193.53	234.74	193.53	131.46	163.99	163.99	163.99	159.52	155.18	150.95	146.83	150.95	155.18	178.15	124.38	84.375	91.704	89.194	71.411	67.542	57.134	65.686	65.686	57.134	55.56	60.415	58.752	49.678	46.971	51.088	57.134	62.124	62.124	60.415	57.134	55.56	55.56	51.088	45.672	43.178	43.178	46.971	52.538	57.134	38.584	37.512	32.573	28.267	31.664	40.818	43.178	38.584	43.178	36.47	36.47	41.982	43.178	36.47	32.573	32.573	34.468	35.455	34.468	33.507	31.664	29.919	27.475	25.954	25.954	24.514	24.514	25.954	28.267	28.267	25.224	22.497	51.088	142.83	454.58	832.38	832.38	725.5	766.5	855.57	745.72	903.92	1065.9	1065.9	929.1	855.57	903.92	981.59	879.41	855.57	809.81	787.86	832.38	929.1	1065.9	1095.6	929.1	929.1	903.92	879.41	855.57	832.38	809.81	809.81	809.81	809.81	809.81	809.81	809.81	809.81	809.81	809.81	705.83	615.17	615.17	705.83	686.69	582.26	566.46	632.32	705.83	668.07	615.17	582.26	582.26	632.32	705.83	745.72	725.5	705.83	668.07	632.32	649.95	668.07	705.83	745.72	725.5	686.69	649.95	615.17	615.17	649.95	705.83	725.5	766.5	668.07	566.46	536.15	551.1	566.46	536.15	507.45	418.56	493.69	385.4	269.43	198.94	89.194	35.455	25.954	30.78	40.818	46.971	43.178	38.584	37.512	32.573	27.475	26.704	29.082	29.919	29.082	25.954	25.224	25.954	28.267	25.954	28.267	30.78	31.664	30.78	29.919	31.664	33.507	25.224	32.573	32.573	25.954	26.704	36.47	38.584	29.919	32.573	24.514	26.704	38.584	39.686	29.082	27.475	37.512	36.47	41.982	45.672	43.178	39.686	39.686	45.672	52.538	57.134	54.028	52.538	51.088	55.56	65.686	77.626	84.375	94.284	71.411	60.415	67.542	77.626	82.064	94.284	111.34	138.93	135.15	131.46	127.87	124.38	124.38	127.87	131.46	142.83	150.95	163.99	178.15	188.26	193.53	193.53	188.26	168.58	193.53	228.36	262.1	262.1
228.36	228.36	234.74	248.05	254.98	248.05	241.3	234.74	276.95	262.1	234.74	222.15	216.11	228.36	241.3	254.98	254.98	216.11	178.15	159.52	155.18	155.18	146.83	138.93	146.83	135.15	120.99	111.34	111.34	124.38	146.83	168.58	111.34	150.95	127.87	94.284	102.46	96.936	84.375	94.284	86.752	71.411	60.415	65.686	75.497	75.497	60.415	46.971	58.752	57.134	55.56	54.028	54.028	54.028	52.538	52.538	49.678	51.088	51.088	48.306	44.408	41.982	41.982	44.408	39.686	40.818	40.818	37.512	33.507	31.664	34.468	36.47	37.512	33.507	33.507	35.455	33.507	29.919	32.573	41.982	43.178	43.178	39.686	33.507	29.082	29.919	35.455	39.686	34.468	23.823	22.497	28.267	26.704	19.483	23.151	38.584	364.75	507.45	725.5	879.41	879.41	879.41	981.59	1095.6	832.38	855.57	879.41	929.1	981.59	1008.9	1037	1065.9	954.99	1008.9	1037	981.59	903.92	903.92	981.59	1095.6	954.99	981.59	954.99	832.38	705.83	649.95	668.07	725.5	725.5	705.83	686.69	686.69	686.69	705.83	725.5	745.72	551.1	582.26	632.32	649.95	649.95	615.17	566.46	536.15	598.49	632.32	582.26	521.6	566.46	686.69	668.07	551.1	615.17	632.32	649.95	686.69	725.5	766.5	787.86	809.81	686.69	649.95	649.95	686.69	745.72	725.5	649.95	582.26	632.32	705.83	725.5	686.69	745.72	832.38	725.5	551.1	480.29	442.24	374.93	345.21	345.21	241.3	94.284	37.512	38.584	30.78	36.47	44.408	33.507	28.267	31.664	31.664	34.468	25.954	29.082	32.573	25.224	23.823	29.919	31.664	24.514	24.514	25.954	29.082	32.573	32.573	29.919	26.704	29.919	31.664	32.573	34.468	34.468	32.573	30.78	29.919	31.664	31.664	32.573	36.47	39.686	40.818	36.47	33.507	35.455	30.78	31.664	35.455	36.47	32.573	33.507	38.584	43.178	49.678	54.028	52.538	48.306	49.678	60.415	73.426	71.411	69.45	65.686	63.881	69.45	79.815	91.704	99.662	102.46	102.46	105.34	108.3	114.47	120.99	127.87	135.15	159.52	159.52	155.18	142.83	138.93	155.18	188.26	222.15	188.26	183.14	210.23	262.1	262.1
241.3	234.74	234.74	234.74	241.3	241.3	241.3	241.3	254.98	241.3	222.15	204.51	204.51	210.23	222.15	234.74	248.05	210.23	178.15	159.52	159.52	163.99	163.99	159.52	135.15	135.15	142.83	155.18	163.99	163.99	159.52	155.18	108.3	127.87	99.662	79.815	102.46	105.34	84.375	79.815	82.064	69.45	63.881	67.542	79.815	77.626	60.415	46.971	45.672	44.408	43.178	41.982	43.178	44.408	46.971	46.971	58.752	52.538	49.678	54.028	62.124	62.124	54.028	44.408	40.818	40.818	39.686	36.47	32.573	31.664	33.507	36.47	33.507	29.919	29.082	30.78	29.082	26.704	30.78	39.686	36.47	38.584	39.686	36.47	33.507	31.664	32.573	33.507	26.704	23.151	23.823	24.514	19.483	21.242	58.752	188.26	566.46	686.69	855.57	929.1	879.41	832.38	855.57	903.92	903.92	903.92	929.1	954.99	981.59	1008.9	1037	1037	981.59	1008.9	1008.9	954.99	929.1	929.1	981.59	1037	879.41	903.92	903.92	809.81	725.5	686.69	725.5	787.86	745.72	725.5	705.83	705.83	705.83	725.5	745.72	766.5	598.49	632.32	649.95	668.07	632.32	582.26	536.15	507.45	566.46	615.17	615.17	551.1	582.26	668.07	649.95	551.1	598.49	582.26	598.49	598.49	632.32	686.69	725.5	766.5	686.69	668.07	632.32	632.32	668.07	668.07	668.07	649.95	598.49	686.69	725.5	686.69	705.83	766.5	705.83	566.46	442.24	418.56	364.75	364.75	430.24	430.24	262.1	142.83	63.881	43.178	41.982	44.408	34.468	29.082	28.267	24.514	32.573	22.497	22.497	25.954	22.497	22.497	25.224	23.823	29.082	25.954	23.823	22.497	23.151	23.151	21.861	20.639	31.664	31.664	30.78	29.919	29.919	29.919	29.919	29.919	32.573	31.664	32.573	34.468	38.584	39.686	37.512	34.468	30.78	29.919	33.507	41.982	41.982	35.455	31.664	33.507	44.408	49.678	54.028	52.538	48.306	49.678	58.752	69.45	60.415	62.124	63.881	69.45	77.626	86.752	96.936	102.46	105.34	105.34	108.3	111.34	117.68	120.99	127.87	127.87	150.95	159.52	168.58	168.58	168.58	173.3	188.26	204.51	193.53	178.15	193.53	228.36	228.36
241.3	241.3	241.3	234.74	228.36	228.36	234.74	241.3	228.36	216.11	204.51	193.53	193.53	193.53	204.51	210.23	228.36	198.94	168.58	159.52	159.52	173.3	183.14	183.14	135.15	131.46	138.93	159.52	183.14	183.14	159.52	135.15	102.46	105.34	82.064	73.426	99.662	111.34	86.752	69.45	77.626	69.45	65.686	73.426	84.375	79.815	62.124	46.971	45.672	44.408	40.818	37.512	36.47	37.512	40.818	44.408	51.088	41.982	37.512	45.672	62.124	65.686	49.678	35.455	43.178	41.982	38.584	34.468	30.78	30.78	33.507	35.455	33.507	30.78	29.082	29.082	28.267	27.475	32.573	41.982	34.468	34.468	34.468	34.468	32.573	29.919	30.78	32.573	23.151	25.954	23.151	17.353	19.483	51.088	222.15	686.69	832.38	855.57	903.92	929.1	929.1	903.92	879.41	879.41	981.59	981.59	981.59	981.59	1008.9	1008.9	1008.9	1008.9	1037	981.59	929.1	929.1	954.99	1008.9	1008.9	981.59	832.38	832.38	832.38	787.86	745.72	745.72	787.86	832.38	787.86	766.5	745.72	725.5	725.5	725.5	745.72	766.5	649.95	668.07	668.07	668.07	615.17	566.46	507.45	480.29	521.6	615.17	668.07	615.17	598.49	615.17	598.49	551.1	551.1	551.1	551.1	551.1	582.26	615.17	668.07	686.69	668.07	668.07	632.32	598.49	582.26	598.49	649.95	705.83	566.46	649.95	705.83	668.07	649.95	668.07	649.95	598.49	615.17	551.1	454.58	418.56	480.29	536.15	467.26	364.75	120.99	69.45	52.538	45.672	33.507	29.082	27.475	21.242	29.082	18.389	17.864	22.497	22.497	24.514	26.704	23.823	26.704	23.151	20.053	18.929	20.639	23.151	24.514	25.224	32.573	30.78	28.267	26.704	25.954	26.704	27.475	29.082	34.468	32.573	30.78	31.664	35.455	37.512	37.512	36.47	32.573	30.78	33.507	40.818	41.982	35.455	32.573	35.455	43.178	48.306	52.538	51.088	46.971	48.306	55.56	63.881	57.134	60.415	67.542	75.497	84.375	89.194	94.284	94.284	111.34	111.34	114.47	114.47	117.68	120.99	120.99	120.99	135.15	155.18	183.14	198.94	193.53	183.14	183.14	188.26	188.26	168.58	173.3	198.94	198.94
216.11	234.74	254.98	254.98	241.3	222.15	222.15	222.15	222.15	216.11	204.51	193.53	193.53	193.53	198.94	204.51	193.53	178.15	159.52	150.95	155.18	168.58	183.14	198.94	150.95	131.46	117.68	124.38	142.83	150.95	138.93	120.99	102.46	108.3	94.284	84.375	91.704	99.662	84.375	67.542	71.411	67.542	69.45	77.626	86.752	79.815	62.124	48.306	58.752	55.56	49.678	41.982	37.512	37.512	41.982	45.672	46.971	40.818	36.47	40.818	51.088	52.538	43.178	34.468	44.408	41.982	37.512	32.573	30.78	30.78	32.573	34.468	37.512	35.455	33.507	31.664	30.78	32.573	39.686	46.971	36.47	31.664	29.919	29.919	29.082	27.475	29.082	33.507	24.514	27.475	20.639	17.353	43.178	228.36	649.95	766.5	929.1	879.41	832.38	879.41	981.59	1065.9	1095.6	1065.9	1065.9	1065.9	1037	1037	1008.9	981.59	981.59	981.59	1095.6	981.59	903.92	903.92	981.59	1037	1008.9	954.99	855.57	855.57	809.81	787.86	766.5	745.72	787.86	809.81	809.81	787.86	766.5	745.72	725.5	745.72	766.5	766.5	649.95	649.95	649.95	649.95	615.17	566.46	536.15	507.45	507.45	598.49	668.07	668.07	598.49	566.46	551.1	551.1	521.6	521.6	551.1	566.46	598.49	615.17	615.17	615.17	582.26	615.17	632.32	615.17	566.46	566.46	632.32	705.83	536.15	615.17	686.69	649.95	598.49	582.26	598.49	615.17	745.72	668.07	566.46	507.45	507.45	521.6	493.69	454.58	216.11	124.38	82.064	54.028	31.664	26.704	28.267	23.823	23.823	16.856	18.929	24.514	23.823	25.954	32.573	31.664	29.082	25.224	22.497	21.861	23.823	27.475	29.919	30.78	29.082	28.267	26.704	25.224	24.514	24.514	25.224	25.224	35.455	31.664	29.082	29.082	32.573	35.455	37.512	37.512	39.686	33.507	31.664	34.468	34.468	33.507	35.455	43.178	41.982	45.672	49.678	49.678	46.971	46.971	52.538	57.134	62.124	65.686	69.45	75.497	82.064	84.375	86.752	86.752	111.34	111.34	114.47	117.68	117.68	117.68	117.68	114.47	124.38	146.83	173.3	193.53	188.26	178.15	173.3	173.3	168.58	155.18	163.99	193.53	193.53
198.94	228.36	269.43	276.95	248.05	222.15	204.51	204.51	222.15	216.11	210.23	204.51	198.94	198.94	204.51	204.51	163.99	159.52	155.18	150.95	150.95	159.52	173.3	183.14	159.52	138.93	120.99	124.38	138.93	138.93	120.99	102.46	105.34	124.38	131.46	108.3	84.375	82.064	82.064	71.411	67.542	65.686	69.45	77.626	84.375	77.626	62.124	49.678	55.56	54.028	51.088	44.408	39.686	40.818	46.971	54.028	54.028	52.538	51.088	46.971	44.408	43.178	45.672	48.306	46.971	43.178	37.512	33.507	32.573	31.664	32.573	32.573	36.47	37.512	36.47	32.573	30.78	33.507	39.686	44.408	33.507	28.267	28.267	32.573	32.573	26.704	25.224	28.267	23.823	23.151	24.514	46.971	178.15	649.95	929.1	686.69	981.59	879.41	787.86	832.38	981.59	1095.6	1095.6	1095.6	1095.6	1065.9	1065.9	1037	1008.9	981.59	954.99	954.99	1095.6	981.59	903.92	903.92	981.59	1037	1008.9	954.99	929.1	879.41	832.38	787.86	766.5	745.72	745.72	745.72	832.38	809.81	766.5	745.72	725.5	725.5	745.72	745.72	598.49	615.17	615.17	615.17	615.17	598.49	582.26	566.46	507.45	566.46	632.32	649.95	598.49	521.6	493.69	521.6	493.69	521.6	582.26	632.32	649.95	615.17	582.26	551.1	507.45	566.46	632.32	632.32	598.49	566.46	598.49	632.32	551.1	582.26	632.32	649.95	598.49	551.1	566.46	632.32	566.46	566.46	582.26	632.32	632.32	598.49	566.46	566.46	385.4	248.05	155.18	77.626	34.468	27.475	29.919	27.475	21.861	17.864	21.242	25.224	20.639	21.242	28.267	32.573	35.455	31.664	27.475	25.954	25.954	25.954	24.514	23.151	24.514	25.224	25.954	25.954	25.224	24.514	23.151	22.497	34.468	30.78	26.704	26.704	29.919	33.507	35.455	36.47	37.512	32.573	31.664	34.468	35.455	32.573	34.468	40.818	39.686	41.982	45.672	46.971	46.971	48.306	51.088	54.028	58.752	60.415	63.881	67.542	75.497	84.375	94.284	99.662	105.34	108.3	114.47	117.68	117.68	114.47	111.34	108.3	120.99	135.15	155.18	163.99	159.52	159.52	159.52	168.58	150.95	146.83	163.99	204.51	204.51
193.53	234.74	276.95	276.95	241.3	210.23	198.94	198.94	210.23	210.23	204.51	204.51	198.94	198.94	198.94	193.53	155.18	163.99	168.58	163.99	159.52	155.18	159.52	168.58	142.83	142.83	146.83	163.99	168.58	150.95	117.68	94.284	108.3	127.87	159.52	127.87	82.064	75.497	84.375	73.426	63.881	63.881	65.686	73.426	77.626	73.426	60.415	52.538	39.686	43.178	44.408	40.818	38.584	40.818	49.678	58.752	44.408	49.678	51.088	41.982	32.573	30.78	37.512	48.306	48.306	44.408	39.686	36.47	35.455	34.468	32.573	30.78	32.573	35.455	35.455	30.78	28.267	30.78	34.468	34.468	29.919	25.954	29.082	39.686	39.686	27.475	21.242	21.242	20.639	23.823	55.56	216.11	582.26	787.86	832.38	903.92	1037	929.1	809.81	809.81	879.41	981.59	1008.9	981.59	1065.9	1037	1037	1008.9	981.59	954.99	954.99	929.1	1037	981.59	929.1	929.1	954.99	1008.9	1008.9	981.59	954.99	879.41	809.81	766.5	766.5	766.5	745.72	705.83	832.38	809.81	766.5	725.5	705.83	705.83	705.83	725.5	598.49	598.49	598.49	598.49	598.49	598.49	598.49	598.49	536.15	521.6	551.1	598.49	566.46	480.29	454.58	493.69	480.29	521.6	566.46	615.17	615.17	598.49	551.1	521.6	467.26	521.6	566.46	615.17	598.49	582.26	582.26	566.46	598.49	566.46	582.26	632.32	598.49	551.1	566.46	632.32	551.1	551.1	632.32	745.72	766.5	649.95	582.26	582.26	615.17	430.24	284.69	138.93	60.415	45.672	43.178	32.573	23.151	17.864	20.053	22.497	17.353	16.373	21.242	22.497	26.704	25.224	23.823	23.151	23.823	23.823	21.861	20.053	21.861	22.497	24.514	25.224	25.954	24.514	23.151	21.861	30.78	28.267	25.224	25.224	27.475	30.78	32.573	32.573	29.082	28.267	33.507	41.982	43.178	34.468	30.78	31.664	36.47	38.584	41.982	44.408	46.971	48.306	51.088	51.088	49.678	51.088	55.56	62.124	73.426	86.752	99.662	108.3	94.284	99.662	105.34	114.47	114.47	114.47	108.3	105.34	120.99	131.46	142.83	146.83	146.83	146.83	155.18	168.58	146.83	146.83	168.58	216.11	216.11
